TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G02010,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G02350,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G04030,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G06255,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G14900,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G17036,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G17900,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G19310,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G19330,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G20142,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G20560,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G21130,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G21650,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G22140,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G24120,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G25140,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G26150,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G26440,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G28000,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G29450,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G29500,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G30480,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G30690,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G31141,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G32120,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G32590,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G32680,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G35170,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G37180,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G40095,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G41100,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G41160,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G45350,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G45920,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT2G46240,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G04220,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G04960,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G07150,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G07650,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G07770,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G08970,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G09350,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G10020,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G11050,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G12050,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G12580,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G13020,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G13470,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G14200,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G16050,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G18020,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G23150,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G23990,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G24500,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G25230,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G25610,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G28770,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G28930,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G29810,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G30775,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G48830,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G49320,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G49620,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G51910,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G53230,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G57810,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G59350,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G61810,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT3G62150,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G00670,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G00940,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G00970,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G02000,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G04700,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G11660,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G11890,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G12400,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G14270,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G14650,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G15780,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G16660,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G18250,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G19430,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT4G11660', '', '4ec4c6c4-838e-4253-ad2b-9564e199736b')",in vitro:Bound:ampDAP,3166,AT4G21320,,,3166,AT4G11660,AT-HSFB2B,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
